Country or Area,Year,Value,
Portugal,1979,26625439344,
Portugal,1978,23489924726,
Portugal,1977,21441635411,
Portugal,1976,20334835544,
Portugal,1975,19349512941,
Portugal,1974,17514112076,
Portugal,1973,15092052330,
Portugal,1972,11240223128,
Portugal,1971,9202512367,
Portugal,1970,8109032775,
Portugal,1969,6969025826,
Portugal,1968,6354262628,
Portugal,1967,5740241166,
Portugal,1966,5135387846,
Portugal,1965,4687464055,
Portugal,1964,4235608178,
Portugal,1963,3905734460,
Portugal,1962,3668222358,
Portugal,1961,3417516639,
Portugal,1960,3193200404,
Puerto Rico,2013,1.03135E+11,
Puerto Rico,2012,1.01081E+11,
Puerto Rico,2011,1.00352E+11,
Puerto Rico,2010,98381268000,
Puerto Rico,2009,96385638000,
Puerto Rico,2008,93639316000,
Puerto Rico,2007,89524131617,
Puerto Rico,2006,87276164365,
Puerto Rico,2005,83914521341,
Puerto Rico,2004,80322313000,
Puerto Rico,2003,75833996000,
Puerto Rico,2002,72546194000,
Puerto Rico,2001,69668635000,
Puerto Rico,2000,61701810000,
Puerto Rico,1999,57840954000,
Puerto Rico,1998,54086409000,
Puerto Rico,1997,48187039000,
Puerto Rico,1996,45340835000,
Puerto Rico,1995,42647331000,
Puerto Rico,1994,39690630000,
Puerto Rico,1993,36922456000,
Puerto Rico,1992,34630430000,
Puerto Rico,1991,32287031000,
Puerto Rico,1990,30603919000,
Puerto Rico,1989,28266800000,
Puerto Rico,1988,26178400000,
Puerto Rico,1987,23878000000,
Puerto Rico,1986,21969400000,
Puerto Rico,1985,20289200000,
Puerto Rico,1984,19162600000,
Puerto Rico,1983,17276600000,
Puerto Rico,1982,16764200000,
Puerto Rico,1981,15955700000,
Puerto Rico,1980,14436100000,
Puerto Rico,1979,12750000000,
Puerto Rico,1978,11165000000,
Puerto Rico,1977,9910900000,
Puerto Rico,1976,8968600000,
Puerto Rico,1975,8198300000,
Puerto Rico,1974,7684800000,
Puerto Rico,1973,7002400000,
Puerto Rico,1972,6328900000,
Puerto Rico,1971,5646800000,
Puerto Rico,1970,5034700000,
Puerto Rico,1969,4460700000,
Puerto Rico,1968,3941700000,
Puerto Rico,1967,3532700000,
Puerto Rico,1966,3170500000,
Puerto Rico,1965,2881500000,
Puerto Rico,1964,2570500000,
Puerto Rico,1963,2333600000,
Puerto Rico,1962,2094400000,
Puerto Rico,1961,1865100000,
Puerto Rico,1960,1691900000,
Qatar,2014,2.10109E+11,
Qatar,2013,2.01885E+11,
Qatar,2012,1.9029E+11,
Qatar,2011,1.69805E+11,
Qatar,2010,1.25122E+11,
Qatar,2009,97798351648,
Qatar,2008,1.1527E+11,
Qatar,2007,79712087912,
Qatar,2006,60882142857,
Qatar,2005,44530494505,
Qatar,2004,31734065934,
Qatar,2003,23533791209,
Qatar,2002,19363736264,
Qatar,2001,17538461538,
Qatar,2000,17759890110,
Qatar,1999,12393131868,
Qatar,1998,10255495027,
Qatar,1997,11297802115,
Qatar,1996,9059340385,
Qatar,1995,8137911978,
Qatar,1994,7374450769,
Qatar,1993,7156593654,
Qatar,1992,7646153984,
Qatar,1991,6883516484,
Qatar,1990,7360439211,
Qatar,1989,6487911901,
Qatar,1988,6038186859,
Qatar,1987,5446428524,
Qatar,1986,5053021805,
Qatar,1985,6153296279,
Qatar,1984,6704395631,
Qatar,1983,6467582121,
Qatar,1982,7596702995,
Qatar,1981,8661263514,
Qatar,1980,7829094474,
Qatar,1979,5633000419,
Qatar,1978,4052000457,
Qatar,1977,3617580071,
Qatar,1976,3284301426,
Qatar,1975,2512783993,
Qatar,1974,2401403171,
Qatar,1973,793884371.6,
Qatar,1972,510259922.5,
Qatar,1971,387700072.4,
Qatar,1970,301791305.1,
Romania,2014,1.99044E+11,
Romania,2013,1.91587E+11,
Romania,2012,1.72044E+11,
Romania,2011,1.85363E+11,
Romania,2010,1.67998E+11,
Romania,2009,1.67423E+11,
Romania,2008,2.08182E+11,
Romania,2007,1.71537E+11,
Romania,2006,1.23533E+11,
Romania,2005,99697566668,
Romania,2004,76216441462,
Romania,2003,59867801205,
Romania,2002,46174557556,
Romania,2001,40716836998,
Romania,2000,37438527800,
Romania,1999,36183003978,
Romania,1998,41976002704,
Romania,1997,35285394252,
Romania,1996,35329096010,
Romania,1995,35482292671,
Romania,1994,30074440483,
Romania,1993,26362894737,
Romania,1992,25121666667,
Romania,1991,28998684211,
Romania,1990,38299106120,
Romania,1989,41450779109,
Romania,1988,40424526826,
Romania,1987,38067565161,
Russian Federation,2014,1.8606E+12,
Russian Federation,2013,2.07902E+12,
Russian Federation,2012,2.01611E+12,
Russian Federation,2011,1.90479E+12,
Russian Federation,2010,1.52492E+12,
Russian Federation,2009,1.22264E+12,
Russian Federation,2008,1.66085E+12,
Russian Federation,2007,1.29971E+12,
Russian Federation,2006,9.89931E+11,
Russian Federation,2005,7.64017E+11,
Russian Federation,2004,5.91017E+11,
Russian Federation,2003,4.30348E+11,
Russian Federation,2002,3.4511E+11,
Russian Federation,2001,3.06603E+11,
Russian Federation,2000,2.59708E+11,
Russian Federation,1999,1.95906E+11,
Russian Federation,1998,2.70953E+11,
Russian Federation,1997,4.04927E+11,
Russian Federation,1996,3.9172E+11,
Russian Federation,1995,3.95531E+11,
Russian Federation,1994,3.95077E+11,
Russian Federation,1993,4.35084E+11,
Russian Federation,1992,4.60291E+11,
Russian Federation,1991,5.17963E+11,
Russian Federation,1990,5.16814E+11,
Russian Federation,1989,5.065E+11,
Rwanda,2014,7890190337,
Rwanda,2013,7522006198,
Rwanda,2012,7219657132,
Rwanda,2011,6406727230,
Rwanda,2010,5698548988,
Rwanda,2009,5308990459,
Rwanda,2008,4796573531,
Rwanda,2007,3775447706,
Rwanda,2006,3110328011,
Rwanda,2005,2581465675,
Rwanda,2004,2089188921,
Rwanda,2003,1845979351,
Rwanda,2002,1677447003,
Rwanda,2001,1674685126,
Rwanda,2000,1734938190,
Rwanda,1999,1817655192,
Rwanda,1998,1989343548,
Rwanda,1997,1851558199,
Rwanda,1996,1382334879,
Rwanda,1995,1293535192,
Rwanda,1994,753636370.5,
Rwanda,1993,1971525718,
Rwanda,1992,2029026957,
Rwanda,1991,1911600232,
Rwanda,1990,2550185693,
Rwanda,1989,2405022588,
Rwanda,1988,2395492695,
Rwanda,1987,2157432668,
Rwanda,1986,1944710688,
Rwanda,1985,1715626337,
Rwanda,1984,1587413091,
Rwanda,1983,1479687583,
Rwanda,1982,1407243133,
Rwanda,1981,1407062526,
Rwanda,1980,1254765643,
Rwanda,1979,1109346137,
Rwanda,1978,905709080.9,
Rwanda,1977,746650611.3,
Rwanda,1976,637753856.1,
Rwanda,1975,571863503,
Rwanda,1974,308458403.6,
Rwanda,1973,290746157.5,
Rwanda,1972,246457838.6,
Rwanda,1971,222952503.9,
Rwanda,1970,219900006.2,
Rwanda,1969,188700037.2,
Rwanda,1968,172200018.2,
Rwanda,1967,159560018.2,
Rwanda,1966,124525703,
Rwanda,1965,148799980.1,
Rwanda,1964,129999994.1,
Rwanda,1963,128000000.1,
Rwanda,1962,125000008.1,
Rwanda,1961,122000016.1,
Rwanda,1960,119000024.1,
Samoa,2014,800418989.6,
Samoa,2013,795753602.5,
Samoa,2012,804163067.7,
Samoa,2011,761650053.9,
Samoa,2010,656789149.6,
Samoa,2009,586153251.8,
Samoa,2008,619260721.6,
Samoa,2007,570469196.7,
Samoa,2006,505832439.8,
Samoa,2005,465568018.3,
Samoa,2004,420320176.4,
Samoa,2003,338838639.4,
Samoa,2002,288078881.4,
Samoa,2001,273088357.2,
Samoa,2000,269019710.3,
Samoa,1999,258833766.6,
Samoa,1998,269481523.2,
Samoa,1997,285475591.9,
Samoa,1996,249908970.7,
Samoa,1995,224865731.4,
Samoa,1994,221098106.5,
Samoa,1993,133122897.2,
Samoa,1992,132303041.4,
Samoa,1991,125597205.4,
Samoa,1990,125766270.9,
Samoa,1989,122888610.4,
Samoa,1988,133016065.7,
Samoa,1987,111716548.6,
Samoa,1986,100949655.9,
Samoa,1985,95573449.38,
Samoa,1984,109200344.9,
Samoa,1983,111860659.9,
Samoa,1982,121218640.6,
San Marino,2008,1899879955,
San Marino,2007,1687567364,
San Marino,2006,1469000145,
San Marino,2005,1375416604,
San Marino,2004,1317357835,
San Marino,2003,1122981525,
San Marino,2002,879957209.9,
San Marino,2001,815205233.1,
San Marino,2000,773907642.4,
San Marino,1999,853373879.7,
Sao Tome and Principe,2014,337413478.1,
Sao Tome and Principe,2013,305632896.6,
Sao Tome and Principe,2012,265592759.8,
Sao Tome and Principe,2011,239986643.5,
Sao Tome and Principe,2010,195176113.4,
Sao Tome and Principe,2009,192558289.7,
Sao Tome and Principe,2008,189595284.4,
Sao Tome and Principe,2007,145827429.6,
Sao Tome and Principe,2006,134441116.9,
Sao Tome and Principe,2005,126194166.2,
Sao Tome and Principe,2004,105360801.9,
Sao Tome and Principe,2003,96343906.43,
Sao Tome and Principe,2002,80531992.12,
Sao Tome and Principe,2001,72230284.44,
Saudi Arabia,2014,7.46249E+11,
Saudi Arabia,2013,7.44336E+11,
Saudi Arabia,2012,7.33956E+11,
Saudi Arabia,2011,6.69507E+11,
Saudi Arabia,2010,5.26811E+11,
Saudi Arabia,2009,4.29098E+11,
Saudi Arabia,2008,5.19797E+11,
Saudi Arabia,2007,4.15965E+11,
Saudi Arabia,2006,3.769E+11,
Saudi Arabia,2005,3.2846E+11,
Saudi Arabia,2004,2.58742E+11,
Saudi Arabia,2003,2.14573E+11,
Saudi Arabia,2002,1.88551E+11,
Saudi Arabia,2001,1.83012E+11,
Saudi Arabia,2000,1.88442E+11,
Saudi Arabia,1999,1.60957E+11,
Saudi Arabia,1998,1.45773E+11,
Saudi Arabia,1997,1.64994E+11,
Saudi Arabia,1996,1.57743E+11,
Saudi Arabia,1995,1.42458E+11,
Saudi Arabia,1994,1.34327E+11,
Saudi Arabia,1993,1.32151E+11,
Saudi Arabia,1992,1.36304E+11,
Saudi Arabia,1991,1.31336E+11,
Saudi Arabia,1990,1.16778E+11,
Saudi Arabia,1989,95344462193,
Saudi Arabia,1988,88256077463,
Saudi Arabia,1987,85695863767,
Saudi Arabia,1986,86961921153,
Saudi Arabia,1985,1.03898E+11,
Saudi Arabia,1984,1.19625E+11,
Saudi Arabia,1983,1.29172E+11,
Saudi Arabia,1982,1.53239E+11,
Saudi Arabia,1981,1.84292E+11,
Saudi Arabia,1980,1.64542E+11,
Saudi Arabia,1979,1.1186E+11,
Saudi Arabia,1978,80265618800,
Saudi Arabia,1977,74188250131,
Saudi Arabia,1976,64005666241,
Saudi Arabia,1975,46773367414,
Saudi Arabia,1974,45412958356,
Saudi Arabia,1973,14947391339,
Saudi Arabia,1972,9664157065,
Saudi Arabia,1971,7184853037,
Saudi Arabia,1970,5377333333,
Saudi Arabia,1969,4485777644,
Saudi Arabia,1968,4187777711,
Senegal,2014,15657551477,
Senegal,2013,14951667194,
Senegal,2012,14045681414,
Senegal,2011,14440676929,
Senegal,2010,12932428288,
Senegal,2009,12812994419,
Senegal,2008,13386345215,
Senegal,2007,11284603071,
Senegal,2006,9358710935,
Senegal,2005,8707015771,
Senegal,2004,8031344381,
Senegal,2003,6858952880,
Senegal,2002,5333862371,
Senegal,2001,4877602060,
Senegal,2000,4679604754,
Senegal,1999,5144045360,
Senegal,1998,5030344074,
Senegal,1997,4672503920,
Senegal,1996,5065830414,
Senegal,1995,4878719133,
Senegal,1994,3877196915,
Senegal,1993,5678827999,
Senegal,1992,6004885321,
Senegal,1991,5617236033,
Senegal,1990,5716644525,
Senegal,1989,4913065118,
Senegal,1988,4985152888,
Senegal,1987,5040708746,
Senegal,1986,4189860373,
Senegal,1985,2962200082,
Senegal,1984,2705535968,
Senegal,1983,2774198931,
Senegal,1982,3109677903,
Senegal,1981,3176771658,
Senegal,1980,3503282842,
Senegal,1979,3226677957,
Senegal,1978,2591178825,
Senegal,1977,2320786618,
Senegal,1976,2266860710,
Senegal,1975,2235746641,
Senegal,1974,1658273944,
Senegal,1973,1471913586,
Senegal,1972,1280328105,
Senegal,1971,1058120594,
Senegal,1970,1024832778,
Senegal,1969,983621121.2,
Senegal,1968,1034293671,
Senegal,1967,984605218.1,
Senegal,1966,984942841.5,
Senegal,1965,955834759.9,
Senegal,1964,939145912.2,
Senegal,1963,886387334.5,
Senegal,1962,857426088.8,
Senegal,1961,836493103.6,
Senegal,1960,792824702.8,
Serbia,2014,43866423167,
Serbia,2013,45519650911,
Serbia,2012,40742313861,
Serbia,2011,46466728667,
Serbia,2010,39460357731,
Serbia,2009,42616653300,
Serbia,2008,49259526053,
Serbia,2007,40289556656,
Serbia,2006,30607991862,
Serbia,2005,26252007830,
Serbia,2004,24861483281,
Serbia,2003,21188704081,
Serbia,2002,16116843146,
Serbia,2001,12267175481,
Serbia,2000,6540247190,
Serbia,1999,18409364147,
Serbia,1998,18284194680,
Serbia,1997,24147996550,
Serbia,1996,20948677840,
Serbia,1995,16750000000,
Seychelles,2014,1422608276,
Seychelles,2013,1411035754,
Seychelles,2012,1134239543,
Seychelles,2011,1065818956,
Seychelles,2010,969970292.8,
Seychelles,2009,847427372.7,
Seychelles,2008,967216406.5,
Seychelles,2007,1033629538,
Seychelles,2006,1016418229,
Seychelles,2005,919103254.5,
Seychelles,2004,839319927.3,
Seychelles,2003,705704816,
Seychelles,2002,697518248.2,
Seychelles,2001,622262057.2,
Seychelles,2000,614879764.8,
Seychelles,1999,622985493.7,
Seychelles,1998,608369282.2,
Seychelles,1997,562958836.5,
Seychelles,1996,503068472.2,
Seychelles,1995,508221508.2,
Seychelles,1994,486451204.6,
Seychelles,1993,473916819.5,
Seychelles,1992,433667193.8,
Seychelles,1991,374359556.1,
Seychelles,1990,368584758.9,
Seychelles,1989,304832867.4,
Seychelles,1988,283828769,
Seychelles,1987,249267039.8,
Seychelles,1986,207850623.6,
Seychelles,1985,168887539.1,
Seychelles,1984,151313242,
Seychelles,1983,146712850.5,
Seychelles,1982,147912069.8,
Seychelles,1981,154902869,
Seychelles,1980,147357222.8,
Seychelles,1979,127261099.2,
Seychelles,1978,85552369.91,
Seychelles,1977,64526398.66,
Seychelles,1976,49278979.55,
Seychelles,1975,47803145.96,
Seychelles,1974,43134498.69,
Seychelles,1973,36896278.22,
Seychelles,1972,30645121.01,
Seychelles,1971,21965951.72,
Seychelles,1970,18432031.36,
Seychelles,1969,16452027.99,
Seychelles,1968,16074027.35,
Seychelles,1967,16632032.81,
Seychelles,1966,16443034.56,
Seychelles,1965,15603032.8,
Seychelles,1964,15393032.35,
Seychelles,1963,13923029.26,
Seychelles,1962,12642026.57,
Seychelles,1961,11592024.36,
Seychelles,1960,12012025.25,
Sierra Leone,2014,4837512587,
Sierra Leone,2013,4838115453,
Sierra Leone,2012,3740395424,
Sierra Leone,2011,2900558287,
Sierra Leone,2010,2578026297,
Sierra Leone,2009,2453899847,
Sierra Leone,2008,2505458705,
Sierra Leone,2007,2158496873,
Sierra Leone,2006,1885112202,
Sierra Leone,2005,1627854495,
Sierra Leone,2004,1431208677,
Sierra Leone,2003,1371442566,
Sierra Leone,2002,1239004288,
Sierra Leone,2001,1079478388,
Sierra Leone,2000,635874002.2,
Sierra Leone,1999,669384768.9,
Sierra Leone,1998,672375927.3,
Sierra Leone,1997,850218033.6,
Sierra Leone,1996,941742152.7,
Sierra Leone,1995,870758739.4,
Sierra Leone,1994,911915970.7,
Sierra Leone,1993,768812334.8,
Sierra Leone,1992,679997997.6,
Sierra Leone,1991,779981458.9,
Sierra Leone,1990,649644826.8,
Sierra Leone,1989,932974411.9,
Sierra Leone,1988,1055083945,
Sierra Leone,1987,701307602.3,
Sierra Leone,1986,490181456.6,
Sierra Leone,1985,856890498.6,
Sierra Leone,1984,1087471862,
Sierra Leone,1983,995104305.3,
Sierra Leone,1982,1295361886,
Sierra Leone,1981,1114830472,
Sierra Leone,1980,1100685845,
Sierra Leone,1979,1109374722,
Sierra Leone,1978,960728338.9,
Sierra Leone,1977,691777758.4,
Sierra Leone,1976,594895672.3,
Sierra Leone,1975,679335901.1,
Sierra Leone,1974,648590642.9,
Sierra Leone,1973,575230234.4,
Sierra Leone,1972,465381090,
Sierra Leone,1971,419549425.1,
Sierra Leone,1970,434410373.8,
Sierra Leone,1969,408690163.5,
Sierra Leone,1968,329860091.9,
Sierra Leone,1967,348795303,
Sierra Leone,1966,375479849.8,
Sierra Leone,1965,359379856.2,
Sierra Leone,1964,371848114.8,
Sierra Leone,1963,348546952.1,
Sierra Leone,1962,342721579.8,
Sierra Leone,1961,327834680.6,
Sierra Leone,1960,322009471.6,
Singapore,2014,3.0786E+11,
Singapore,2013,3.02246E+11,
Singapore,2012,2.89936E+11,
Singapore,2011,2.75365E+11,
Singapore,2010,2.36422E+11,
Singapore,2009,1.92408E+11,
Singapore,2008,1.92226E+11,
Singapore,2007,1.79981E+11,
Singapore,2006,1.47797E+11,
Singapore,2005,1.27418E+11,
Singapore,2004,1.14189E+11,
Singapore,2003,97001377569,
Singapore,2002,91941192896,
Singapore,2001,89286208629,
Singapore,2000,95833932715,
Singapore,1999,86283126844,
Singapore,1998,85707636233,
Singapore,1997,1.00164E+11,
Singapore,1996,96403758865,
Singapore,1995,87890009877,
Singapore,1994,73777792327,
Singapore,1993,60644572348,
Singapore,1992,52156414979,
Singapore,1991,45474442836,
Singapore,1990,36152800270,
Singapore,1989,30423195895,
Singapore,1988,25337427488,
Singapore,1987,20897470244,
Singapore,1986,18569643987,
Singapore,1985,19138445912,
Singapore,1984,19735453641,
Singapore,1983,17775115135,
Singapore,1982,16078932759,
Singapore,1981,14171752830,
Singapore,1980,11893624074,
Singapore,1979,9294553436,
Singapore,1978,7515823694,
Singapore,1977,6617425714,
Singapore,1976,6326445458,
Singapore,1975,5633455805,
Singapore,1974,5216837422,
Singapore,1973,3693760000,
Singapore,1972,2719900396,
Singapore,1971,2262529370,
Singapore,1970,1919496192,
Singapore,1969,1659044471,
Singapore,1968,1425020122,
Singapore,1967,1237415176,
Singapore,1966,1095902965,
Singapore,1965,974186784.2,
Singapore,1964,893722817.5,
Singapore,1963,917210032.1,
Singapore,1962,825874493.6,
Singapore,1961,764298138.1,
Singapore,1960,704453107.1,
Slovak Republic,2014,1.00249E+11,
Slovak Republic,2013,98033841689,
Slovak Republic,2012,93049721684,
Slovak Republic,2011,97919816514,
Slovak Republic,2010,89254492715,
Slovak Republic,2009,88661440678,
Slovak Republic,2008,1.00077E+11,
Slovak Republic,2007,86072414454,
Slovak Republic,2006,70388970016,
Slovak Republic,2005,62493023256,
Slovak Republic,2004,57240535138,
Slovak Republic,2003,46731767494,
Slovak Republic,2002,35083608131,
Slovak Republic,2001,30703017450,
Slovak Republic,2000,29114875622,
Slovak Republic,1999,30415095887,
Slovak Republic,1998,29828899206,
Slovak Republic,1997,27660149541,
Slovak Republic,1996,27821913815,
Slovak Republic,1995,25733043137,
Slovak Republic,1994,20079363626,
Slovak Republic,1993,16452201101,
Slovak Republic,1992,15431288006,
Slovak Republic,1991,14213045494,
Slovak Republic,1990,12694544693,
Slovenia,2014,49491440620,
Slovenia,2013,47675804618,
Slovenia,2012,46239992125,
Slovenia,2011,51287600778,
Slovenia,2010,48016463576,
Slovenia,2009,50244790220,
Slovenia,2008,55589849128,
Slovenia,2007,48114686559,
Slovenia,2006,39587730523,
Slovenia,2005,36346971770,
Slovenia,2004,34470229198,
Slovenia,2003,29697443017,
Slovenia,2002,23563581047,
Slovenia,2001,20875389931,
Slovenia,2000,20342197589,
Slovenia,1999,22689993408,
Slovenia,1998,22125432776,
Slovenia,1997,20749144658,
Slovenia,1996,21480028329,
Slovenia,1995,21273048928,
Small states,2014,1.80547E+11,
Small states,2013,1.76519E+11,
Small states,2012,1.72874E+11,
Small states,2011,1.71374E+11,
Small states,2010,1.47823E+11,
Small states,2009,1.31306E+11,
Small states,2008,1.53084E+11,
Small states,2007,1.32354E+11,
Small states,2006,1.16628E+11,
Small states,2005,1.05985E+11,
Small states,2004,92177657663,
Small states,2003,78823118429,
Small states,2002,67440560650,
Small states,2001,64709538426,
Small states,2000,63869576735,
Small states,1999,59980663450,
Small states,1998,56449691060,
Small states,1997,56014185362,
Small states,1996,53066372591,
Small states,1995,49506311852,
Small states,1994,44531875278,
Small states,1993,42322815004,
Small states,1992,42352149904,
Small states,1991,40749995826,
Small states,1990,40364192375,
Small states,1989,34899338824,
Small states,1988,33389617861,
Small states,1987,30272479633,
Small states,1986,27305877393,
Small states,1985,27359622663,
Small states,1984,28449714651,
Small states,1983,29386832717,
Small states,1982,29041289259,
Small states,1981,28041506368,
Small states,1980,27086452299,
Small states,1979,21870900042,
Small states,1978,18454196614,
Small states,1977,17976766281,
Small states,1976,16300231877,
Small states,1975,14918249610,
Small states,1974,12465595088,
Small states,1973,8984886302,
Small states,1972,7578169081,
Small states,1971,6558996580,
Small states,1970,5954514863,
Small states,1969,5422138668,
Small states,1968,4967008206,
Small states,1967,4942214548,
Small states,1966,4605422919,
Small states,1965,4260019790,
Small states,1964,3903315418,
Small states,1963,3537702228,
Small states,1962,3371576231,
Solomon Islands,2014,1158183054,
Solomon Islands,2013,1059690062,
Solomon Islands,2012,1025124684,
Solomon Islands,2011,886503123.8,
Solomon Islands,2010,671585231.6,
Solomon Islands,2009,597762270.8,
Solomon Islands,2008,608292551.5,
Solomon Islands,2007,516074229,
Solomon Islands,2006,456707935,
Solomon Islands,2005,413911362.3,
Solomon Islands,2004,375109694.3,
Solomon Islands,2003,332736306.5,
Solomon Islands,2002,341663056,
Solomon Islands,2001,400464594,
Solomon Islands,2000,435101217.5,
Solomon Islands,1999,482214092.3,
Solomon Islands,1998,471177008.1,
Solomon Islands,1997,567919502.8,
Solomon Islands,1996,565163750.6,
Solomon Islands,1995,519334096.7,
Solomon Islands,1994,464756638.5,
Solomon Islands,1993,410923236.2,
Solomon Islands,1992,378778047.2,
Solomon Islands,1991,320355090.6,
Solomon Islands,1990,302515026.9,
Solomon Islands,1989,332286760.9,
Solomon Islands,1988,310684273.7,
Solomon Islands,1987,238606299.6,
Solomon Islands,1986,210737869.7,
Solomon Islands,1985,232306861.2,
Solomon Islands,1984,252806783.4,
Solomon Islands,1983,180219397.5,
Solomon Islands,1982,188446092.1,
Solomon Islands,1981,187313261.3,
Solomon Islands,1980,168715353.1,
Solomon Islands,1979,151270207.9,
Solomon Islands,1978,111022090,
Solomon Islands,1977,93147039.25,
Solomon Islands,1976,83099107.91,
Solomon Islands,1975,74617096.48,
Solomon Islands,1974,84539332.28,
Solomon Islands,1973,55272108.84,
Solomon Islands,1972,40606712.05,
Solomon Islands,1971,50056882.82,
Solomon Islands,1969,28606411.4,
Solomon Islands,1968,28084252.76,
Solomon Islands,1967,25203524.03,
Somalia,2014,5707000000,
Somalia,2013,5352000000,
South Africa,2014,3.50085E+11,
South Africa,2013,3.66244E+11,
South Africa,2012,3.97386E+11,
South Africa,2011,4.16597E+11,
South Africa,2010,3.75349E+11,
South Africa,2009,2.95936E+11,
South Africa,2008,2.8677E+11,
South Africa,2007,2.99415E+11,
South Africa,2006,2.71639E+11,
South Africa,2005,2.57772E+11,
South Africa,2004,2.28594E+11,
South Africa,2003,1.75257E+11,
South Africa,2002,1.15482E+11,
South Africa,2001,1.21516E+11,
South Africa,2000,1.36362E+11,
South Africa,1999,1.36632E+11,
South Africa,1998,1.37775E+11,
South Africa,1997,1.52586E+11,
South Africa,1996,1.47608E+11,
South Africa,1995,1.5546E+11,
South Africa,1994,1.39752E+11,
South Africa,1993,1.3431E+11,
South Africa,1992,1.30514E+11,
South Africa,1991,1.20226E+11,
South Africa,1990,1.12014E+11,
South Africa,1989,1.24908E+11,
South Africa,1988,1.14631E+11,
South Africa,1987,1.04022E+11,
South Africa,1986,79501624628,
South Africa,1985,67066232230,
South Africa,1984,85171208712,
South Africa,1983,86013096914,
South Africa,1982,80086547266,
South Africa,1981,86830012451,
South Africa,1980,80543504085,
South Africa,1979,55936738624,
South Africa,1978,45328400536,
South Africa,1977,39400150196,
South Africa,1976,35475199969,
South Africa,1975,36947551401,
South Africa,1974,35728950461,
South Africa,1973,28445480946,
South Africa,1972,20753098390,
South Africa,1971,19764631601,
South Africa,1970,17907392984,
South Africa,1969,16315592920,
South Africa,1968,14475993795,
South Africa,1967,13382594792,
South Africa,1966,11995195207,
South Africa,1965,11002595323,
South Africa,1964,10071641615,
South Africa,1963,9175047814,
South Africa,1962,8269859555,
South Africa,1961,7742786646,
South Africa,1960,7363240498,
South Asia,2014,2.58869E+12,
South Asia,2013,2.36152E+12,
South Asia,2012,2.30194E+12,
South Asia,2011,2.28461E+12,
South Asia,2010,2.09372E+12,
South Asia,2009,1.70684E+12,
South Asia,2008,1.55263E+12,
South Asia,2007,1.52616E+12,
South Asia,2006,1.20495E+12,
South Asia,2005,1.05391E+12,
South Asia,2004,9.19798E+11,
South Asia,2003,7.93222E+11,
South Asia,2002,6.7973E+11,
South Asia,2001,6.45831E+11,
South Asia,2000,6.29218E+11,
South Asia,1999,6.05116E+11,
South Asia,1998,5.64638E+11,
South Asia,1997,5.56846E+11,
South Asia,1996,5.30755E+11,
South Asia,1995,4.85158E+11,
South Asia,1994,4.36754E+11,
South Asia,1993,3.84862E+11,
South Asia,1992,3.88728E+11,
South Asia,1991,3.66063E+11,
South Asia,1990,4.11962E+11,
South Asia,1989,3.82623E+11,
South Asia,1988,3.79206E+11,
South Asia,1987,3.52956E+11,
South Asia,1986,3.17836E+11,
South Asia,1985,3.00054E+11,
South Asia,1984,2.75906E+11,
South Asia,1983,2.77287E+11,
South Asia,1982,2.61845E+11,
South Asia,1981,2.53081E+11,
South Asia,1980,2.3884E+11,
South Asia,1979,1.98042E+11,
South Asia,1978,1.76823E+11,
South Asia,1977,1.55407E+11,
South Asia,1976,1.34339E+11,
South Asia,1975,1.37459E+11,
South Asia,1974,1.28326E+11,
South Asia,1973,1.06033E+11,
South Asia,1972,92636365543,
South Asia,1971,92122896791,
South Asia,1970,86652133909,
South Asia,1969,80004890148,
South Asia,1968,72867394107,
South Asia,1967,69408573984,
South Asia,1966,63055010159,
South Asia,1965,75140448169,
South Asia,1964,69962343582,
South Asia,1963,61059494101,
South Asia,1962,54295851368,
South Asia,1961,50860497677,
South Asia,1960,47688784649,
South Sudan,2014,13282084042,
South Sudan,2013,13257635693,
South Sudan,2012,10368813559,
South Sudan,2011,17826697892,
South Sudan,2010,15727363443,
South Sudan,2009,12231362023,
South Sudan,2008,15550136279,
Spain,2014,1.38134E+12,
Spain,2013,1.36926E+12,
Spain,2012,1.33995E+12,
Spain,2011,1.48792E+12,
Spain,2010,1.43167E+12,
Spain,2009,1.49907E+12,
Spain,2008,1.63499E+12,
Spain,2007,1.47934E+12,
Spain,2006,1.26455E+12,
Spain,2005,1.15728E+12,
Spain,2004,1.06956E+12,
Spain,2003,9.06853E+11,
Spain,2002,7.05146E+11,
Spain,2001,6.25976E+11,
Spain,2000,5.95403E+11,
Spain,1999,6.33194E+11,
Spain,1998,6.17042E+11,
Spain,1997,5.88692E+11,
Spain,1996,6.40998E+11,
Spain,1995,6.1294E+11,
Spain,1994,5.29122E+11,
Spain,1993,5.23649E+11,
Spain,1992,6.29202E+11,
Spain,1991,5.75599E+11,
Spain,1990,5.35101E+11,
Spain,1989,4.13631E+11,
Spain,1988,3.75139E+11,
Spain,1987,3.17882E+11,
Spain,1986,2.50638E+11,
Spain,1985,1.80302E+11,
Spain,1984,1.71635E+11,
Spain,1983,1.70487E+11,
Spain,1982,1.95464E+11,
Spain,1981,2.02257E+11,
Spain,1980,2.32135E+11,
Spain,1979,2.14019E+11,
Spain,1978,1.60163E+11,
Spain,1977,1.3209E+11,
Spain,1976,1.18185E+11,
Spain,1975,1.14465E+11,
Spain,1974,97009800115,
